participant_id,session_id,time_bin_min,event_family,count
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,50,Friction or blocked action,7
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,50,Navigation/process,68
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,50,Party planning,23
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,50,Saved-build workflow,8
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,50,Simulator/evaluation,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,50,Visualization inspection,27
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,55,Build edits,47
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,55,Friction or blocked action,13
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,55,Navigation/process,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,55,Party planning,47
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,55,Visualization inspection,39
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,60,Build edits,15
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,60,Navigation/process,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,60,Party planning,16
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,60,Saved-build workflow,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,60,Visualization inspection,26
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,65,Build edits,41
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,65,Friction or blocked action,18
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,65,Navigation/process,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,65,Party planning,39
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,65,Visualization inspection,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,70,Build edits,11
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,70,Navigation/process,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,70,Party planning,13
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,70,Saved-build workflow,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,70,Visualization inspection,57
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,75,Build edits,5
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,75,Friction or blocked action,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,75,Party planning,6
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,75,Visualization inspection,11
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,80,Build edits,49
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,80,Friction or blocked action,6
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,80,Navigation/process,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,80,Party planning,49
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,80,Saved-build workflow,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,85,Build edits,2
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,85,Navigation/process,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,85,Party planning,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,85,Saved-build workflow,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,85,Simulator/evaluation,4
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,85,Visualization inspection,188
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,90,Party planning,3
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,90,Visualization inspection,199
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,100,Build edits,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,100,Navigation/process,1
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,100,Saved-build workflow,8
participant-mq89l4pr-50d828,participant-mq89l4pr-50d828,100,Visualization inspection,4
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,0,Visualization inspection,1
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,5,Visualization inspection,11
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,10,Visualization inspection,2
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,15,Build edits,103
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,15,Friction or blocked action,7
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,15,Navigation/process,3
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,15,Party planning,104
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,15,Visualization inspection,52
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,20,Build edits,177
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,20,Friction or blocked action,11
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,20,Navigation/process,46
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,20,Party planning,177
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,20,Saved-build workflow,7
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,20,Visualization inspection,7
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,25,Build edits,102
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,25,Friction or blocked action,1
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,25,Navigation/process,3
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,25,Party planning,104
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,25,Saved-build workflow,5
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,25,Visualization inspection,173
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,30,Build edits,108
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,30,Friction or blocked action,9
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,30,Navigation/process,4
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,30,Party planning,109
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,30,Saved-build workflow,8
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,30,Visualization inspection,45
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,35,Build edits,23
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,35,Navigation/process,8
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,35,Party planning,23
participant-mq9rrhhc-33dea0,participant-mq9rrhhc-33dea0,35,Visualization inspection,122
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,5,Party planning,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,5,Visualization inspection,89
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,10,Build edits,6
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,10,Party planning,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,10,Visualization inspection,17
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,15,Build edits,59
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,15,Friction or blocked action,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,15,Navigation/process,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,15,Party planning,59
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,15,Visualization inspection,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,20,Build edits,60
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,20,Friction or blocked action,9
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,20,Navigation/process,2
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,20,Party planning,59
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,20,Visualization inspection,104
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,25,Build edits,50
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,25,Friction or blocked action,23
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,25,Navigation/process,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,25,Party planning,50
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,25,Saved-build workflow,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,25,Visualization inspection,230
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,30,Build edits,50
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,30,Navigation/process,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,30,Party planning,50
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,30,Visualization inspection,125
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,35,Build edits,6
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,35,Friction or blocked action,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,35,Navigation/process,34
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,35,Party planning,7
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,35,Saved-build workflow,8
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,35,Visualization inspection,68
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,40,Build edits,17
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,40,Navigation/process,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,40,Party planning,17
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,40,Visualization inspection,52
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,45,Build edits,40
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,45,Navigation/process,2
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,45,Party planning,39
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,45,Visualization inspection,35
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,50,Build edits,47
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,50,Friction or blocked action,5
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,50,Navigation/process,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,50,Party planning,47
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,50,Saved-build workflow,5
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,50,Visualization inspection,5
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,55,Build edits,35
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,55,Friction or blocked action,18
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,55,Navigation/process,6
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,55,Party planning,35
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,55,Visualization inspection,43
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,60,Build edits,63
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,60,Navigation/process,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,60,Party planning,63
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,60,Visualization inspection,157
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,65,Build edits,55
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,65,Navigation/process,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,65,Party planning,56
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,65,Saved-build workflow,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,65,Visualization inspection,210
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,70,Build edits,24
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,70,Navigation/process,6
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,70,Party planning,24
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,70,Saved-build workflow,5
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,70,Visualization inspection,36
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,75,Build edits,46
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,75,Friction or blocked action,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,75,Navigation/process,21
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,75,Party planning,45
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,75,Visualization inspection,89
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,80,Build edits,40
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,80,Friction or blocked action,17
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,80,Navigation/process,8
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,80,Party planning,40
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,80,Visualization inspection,127
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,85,Build edits,10
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,85,Friction or blocked action,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,85,Navigation/process,14
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,85,Party planning,10
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,85,Saved-build workflow,7
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,85,Visualization inspection,80
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,90,Build edits,27
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,90,Party planning,26
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,90,Visualization inspection,17
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,95,Build edits,46
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,95,Friction or blocked action,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,95,Navigation/process,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,95,Party planning,49
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,95,Saved-build workflow,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,95,Visualization inspection,17
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,100,Build edits,34
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,100,Friction or blocked action,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,100,Navigation/process,7
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,100,Party planning,33
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,100,Saved-build workflow,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,100,Visualization inspection,39
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,105,Build edits,35
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,105,Navigation/process,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,105,Party planning,35
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,105,Saved-build workflow,7
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,105,Visualization inspection,140
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,110,Build edits,21
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,110,Navigation/process,31
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,110,Party planning,22
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,110,Saved-build workflow,9
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,110,Simulator/evaluation,16
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,110,Visualization inspection,132
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,115,Build edits,5
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,115,Navigation/process,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,115,Party planning,10
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,115,Saved-build workflow,7
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,115,Visualization inspection,6
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,120,Friction or blocked action,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,120,Navigation/process,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,120,Visualization inspection,148
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,125,Friction or blocked action,1
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,125,Navigation/process,14
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,125,Party planning,2
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,125,Saved-build workflow,3
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,125,Simulator/evaluation,8
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,125,Visualization inspection,47
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,130,Navigation/process,4
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,130,Simulator/evaluation,32
participant-mqb4fag6-6ad1d5,participant-mqb4fag6-6ad1d5,130,Visualization inspection,26
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,0,Build edits,66
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,0,Friction or blocked action,1
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,0,Navigation/process,1
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,0,Party planning,65
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,0,Visualization inspection,5
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,5,Build edits,49
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,5,Friction or blocked action,12
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,5,Navigation/process,6
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,5,Party planning,50
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,5,Saved-build workflow,4
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,5,Visualization inspection,25
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,10,Build edits,67
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,10,Friction or blocked action,11
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,10,Navigation/process,6
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,10,Party planning,67
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,10,Visualization inspection,99
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,15,Build edits,59
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,15,Friction or blocked action,1
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,15,Navigation/process,8
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,15,Party planning,59
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,15,Visualization inspection,356
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,20,Build edits,24
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,20,Friction or blocked action,2
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,20,Navigation/process,12
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,20,Party planning,26
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,20,Saved-build workflow,14
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,20,Visualization inspection,201
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,25,Build edits,124
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,25,Friction or blocked action,11
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,25,Navigation/process,6
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,25,Party planning,124
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,25,Visualization inspection,46
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,30,Build edits,26
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,30,Navigation/process,71
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,30,Party planning,26
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,30,Saved-build workflow,4
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,30,Visualization inspection,19
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,35,Build edits,59
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,35,Friction or blocked action,6
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,35,Navigation/process,2
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,35,Party planning,59
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,35,Visualization inspection,140
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,40,Build edits,32
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,40,Friction or blocked action,1
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,40,Navigation/process,2
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,40,Party planning,32
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,40,Saved-build workflow,3
participant-mqbpu17e-3a95f6,participant-mqbpu17e-3a95f6,40,Visualization inspection,281
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,0,Build edits,51
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,0,Navigation/process,1
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,0,Party planning,50
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,5,Build edits,56
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,5,Friction or blocked action,9
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,5,Navigation/process,3
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,5,Party planning,56
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,5,Visualization inspection,324
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,10,Build edits,77
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,10,Friction or blocked action,4
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,10,Navigation/process,19
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,10,Party planning,78
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,10,Saved-build workflow,4
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,10,Simulator/evaluation,4
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,10,Visualization inspection,296
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,15,Build edits,40
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,15,Friction or blocked action,5
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,15,Navigation/process,1
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,15,Party planning,40
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,15,Visualization inspection,131
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,20,Build edits,54
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,20,Friction or blocked action,1
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,20,Navigation/process,1
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,20,Party planning,54
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,20,Saved-build workflow,3
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,20,Visualization inspection,448
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,25,Build edits,62
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,25,Friction or blocked action,6
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,25,Navigation/process,2
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,25,Party planning,63
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,25,Saved-build workflow,1
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,25,Visualization inspection,200
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,30,Build edits,64
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,30,Friction or blocked action,8
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,30,Navigation/process,12
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,30,Party planning,65
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,30,Saved-build workflow,7
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,30,Visualization inspection,374
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,35,Build edits,11
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,35,Navigation/process,30
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,35,Party planning,14
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,35,Saved-build workflow,8
participant-mqbpu8zh-63581d,participant-mqbpu8zh-63581d,35,Visualization inspection,31
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,0,Build edits,18
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,0,Party planning,17
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,0,Visualization inspection,12
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,5,Build edits,94
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,5,Friction or blocked action,5
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,5,Navigation/process,15
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,5,Party planning,94
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,5,Saved-build workflow,6
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,5,Visualization inspection,149
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,10,Build edits,66
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,10,Friction or blocked action,8
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,10,Navigation/process,1
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,10,Party planning,66
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,15,Build edits,44
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,15,Friction or blocked action,1
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,15,Navigation/process,15
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,15,Party planning,48
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,15,Saved-build workflow,5
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,15,Visualization inspection,845
participant-mqbro0lo-88d5a7,participant-mqbro0lo-88d5a7,20,Build edits,73
